StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
5384,7.7,2,3,0,77,4.6,1,1,70,69,0
553,7.6,0,2,0,81,4.0,0,0,60,60,0
3145,7.6,1,3,0,81,4.7,1,1,79,82,1
6918,8.6,2,3,2,87,4.8,1,1,69,81,1
2057,8.0,1,3,0,74,3.8,0,1,77,68,0
1926,6.9,1,2,1,78,4.5,0,1,68,64,1
635,8.6,2,3,2,87,4.4,1,1,69,86,1
6083,8.0,2,3,2,86,4.7,1,1,85,85,1
9271,7.7,1,1,1,83,4.1,0,0,81,71,0
9679,7.7,1,1,0,83,4.2,0,0,59,70,0
106,8.5,2,3,2,90,4.8,1,1,72,87,1
3042,7.9,1,1,0,68,3.9,0,0,62,74,0
1710,8.1,2,3,2,90,4.7,1,1,66,85,1
90,7.2,1,2,0,68,4.2,1,1,57,66,0
7015,6.6,0,1,0,71,3.8,1,1,60,71,0
3175,8.0,1,1,0,70,4.3,0,0,62,64,0
918,7.5,2,2,0,89,4.8,1,1,72,79,1
7834,6.5,1,2,0,78,4.7,0,1,76,72,0
6733,7.0,1,1,1,75,4.8,0,0,64,70,0
1950,7.7,1,1,1,79,4.3,0,0,56,65,0
6369,7.6,1,2,0,82,4.2,0,1,56,70,0
2,8.9,0,3,2,90,4.0,1,1,78,82,1
8033,8.0,1,3,2,90,4.7,1,1,74,84,1
6048,7.6,0,1,1,79,4.2,1,1,55,79,0
2721,7.5,1,1,0,69,4.3,0,0,60,71,0
9813,7.5,0,1,1,64,3.3,0,1,55,64,0
3118,7.9,1,3,1,82,4.1,0,1,55,69,0
9466,8.4,0,3,3,80,4.6,0,1,89,73,0
3763,7.7,0,0,1,78,3.7,1,1,55,62,0
214,7.8,2,2,2,77,4.2,1,0,57,69,0
779,7.5,2,2,0,79,4.5,1,1,82,82,1
3497,7.7,2,3,2,87,4.8,1,1,77,86,1
8818,7.8,1,1,0,66,3.7,1,1,62,67,1
2044,7.4,1,3,1,61,4.8,0,0,58,73,0
5421,7.7,0,3,1,84,4.2,1,0,67,85,0
6155,6.5,0,1,1,80,3.4,1,1,60,66,0
8358,7.2,1,2,2,70,4.1,0,0,61,69,0
8708,6.7,2,1,2,71,4.0,0,1,55,65,0
8466,7.6,0,1,1,65,4.1,0,0,65,63,0
4168,7.7,2,2,0,79,4.2,1,1,58,73,1
3789,7.6,0,1,1,62,4.1,0,0,55,64,0
584,7.8,0,1,1,77,4.1,1,1,55,70,0
9912,7.9,2,3,0,84,4.7,0,1,70,69,0
9987,7.5,0,2,1,66,3.9,0,1,55,61,0
117,8.8,1,3,2,90,4.6,1,1,83,83,1
6645,7.4,1,1,0,61,4.1,0,1,55,72,1
9034,8.9,1,3,0,83,4.8,1,1,77,76,1
9952,6.8,1,1,1,66,4.1,0,0,55,78,0
8960,8.0,0,2,0,76,4.6,1,1,56,87,1
1764,8.5,2,3,2,90,4.8,1,1,79,81,1
1876,7.7,2,1,1,80,4.7,1,1,56,85,1
3225,7.5,0,1,0,60,3.8,0,0,55,67,0
527,8.1,0,2,0,80,4.5,0,1,69,83,0
7726,8.1,1,3,2,81,4.5,0,1,70,85,0
2947,7.9,1,3,2,88,4.5,1,0,90,69,1
4474,7.8,0,2,0,74,4.3,0,0,56,64,0
5656,8.1,1,2,0,74,4.7,1,1,61,69,0
6060,8.9,1,3,1,84,4.8,1,1,82,81,0
960,6.6,1,3,0,81,4.4,0,1,76,65,0
6343,7.8,1,2,1,84,4.7,1,0,80,78,0
3634,7.9,2,3,2,82,4.6,1,0,72,87,0
1051,8.0,2,3,2,90,4.8,1,1,78,87,1
3381,8.0,1,2,0,87,3.6,0,1,55,61,0
3677,7.9,1,3,0,69,4.0,1,1,62,70,1
5777,8.4,1,1,0,72,3.8,0,0,59,62,0
9046,8.3,2,3,2,90,4.3,1,1,75,84,0
6574,7.6,1,1,2,74,4.3,0,1,55,66,1
5180,7.3,0,2,1,79,4.2,1,0,78,69,0
1608,8.1,1,3,1,71,4.1,1,1,85,77,0
3611,6.5,1,1,0,85,3.6,0,0,55,72,0
9759,8.2,1,3,0,79,4.3,1,0,58,77,0
6636,8.0,1,2,0,80,4.4,0,0,55,72,0
9998,8.4,1,3,0,70,4.8,1,1,79,81,1
792,6.5,0,1,0,72,3.6,0,0,60,59,0
3057,6.5,1,1,1,76,3.9,1,1,68,62,0
1981,8.4,1,3,2,88,4.5,1,1,73,82,1
3599,6.9,0,3,0,85,4.8,0,0,58,58,0
934,7.9,1,3,2,81,4.8,0,1,74,80,1
7425,6.5,1,1,0,60,3.5,0,1,59,74,0
5627,7.7,1,1,0,72,4.4,0,0,72,69,0
1683,7.6,1,1,0,73,3.7,0,1,55,64,0
4180,6.5,2,2,2,87,4.7,1,1,70,82,1
6447,7.7,1,2,0,71,4.0,1,1,57,70,0
4117,6.7,1,1,0,76,4.2,0,0,61,63,1
989,6.9,1,2,0,85,4.8,1,1,73,87,1
2897,7.5,0,1,0,72,4.1,0,0,55,69,0
3779,7.7,1,1,2,76,4.4,0,0,66,68,0
5659,8.0,1,3,2,89,4.3,1,1,84,88,1
3094,7.4,1,2,1,66,3.5,0,0,55,65,0
3156,6.6,0,1,0,73,4.3,1,1,58,68,0
1824,7.8,0,1,0,73,4.0,0,0,56,72,0
9623,7.6,1,1,1,83,4.5,1,1,74,79,0
1099,7.4,1,1,0,74,3.8,0,1,55,70,0
2845,8.4,2,3,2,79,4.4,1,0,80,79,0
3343,7.0,1,1,1,78,4.7,0,0,55,69,0
39,8.5,2,3,3,90,4.7,1,1,79,86,1
6541,7.2,1,1,0,71,3.8,0,1,62,59,0
9474,7.3,1,1,2,79,4.4,0,1,60,71,0
3357,7.5,0,2,0,74,3.7,0,1,55,72,0
7814,7.7,2,3,0,90,4.6,1,0,55,80,0
8221,8.0,2,1,2,77,4.4,1,1,56,75,0
9228,7.7,1,1,0,77,4.0,0,1,55,70,0
2429,7.3,1,1,0,84,3.9,0,1,55,69,0
5044,6.5,1,2,1,78,4.1,0,0,78,63,0
5347,7.4,1,1,0,80,4.8,0,1,64,73,0
4812,7.4,2,3,0,80,4.0,0,1,79,62,0
8477,7.6,1,1,1,63,3.8,0,0,62,60,0
687,8.1,1,2,1,84,4.3,1,1,77,83,0
4800,8.6,1,3,3,90,4.8,1,1,72,85,1
7438,8.9,2,3,2,90,4.8,1,1,72,84,1
2354,7.4,1,3,0,83,3.8,0,1,69,85,0
6354,6.7,0,1,0,79,4.2,0,0,62,67,0
4570,7.5,2,2,1,63,4.0,1,1,55,68,0
8214,8.3,2,3,2,86,4.6,1,1,79,84,1
2753,8.1,1,2,0,81,4.2,0,0,55,70,0
8074,8.3,1,2,2,89,4.6,1,1,79,84,1
1041,8.2,2,1,0,74,4.5,1,1,77,67,0
7492,7.5,1,1,1,65,4.5,0,0,55,67,0
1266,8.6,1,3,1,90,4.8,1,1,72,83,0
9266,6.5,0,1,2,85,3.6,0,0,68,69,0
7060,7.5,1,1,1,70,4.0,1,1,55,64,0
278,7.3,1,2,1,79,3.8,0,1,58,73,0
5085,8.3,2,3,2,89,3.9,1,1,78,88,0
2383,8.5,2,1,1,73,4.5,1,0,64,79,0
572,8.2,2,3,2,90,4.8,1,1,88,82,1
1436,7.1,1,2,0,71,4.8,1,0,61,61,0
5353,8.2,2,2,2,90,4.3,1,1,73,80,1
5446,7.9,1,3,1,77,4.1,1,1,78,69,0
1008,7.3,1,1,1,76,4.1,0,1,80,68,0
4544,7.8,1,2,0,83,4.7,0,1,55,85,0
8817,8.0,1,3,0,80,4.0,1,1,83,68,0
2065,7.5,2,2,1,75,4.2,1,1,65,86,0
1137,7.7,1,2,0,88,4.8,1,1,70,85,1
5344,7.6,1,1,0,71,4.1,0,1,60,69,0
295,7.7,0,1,0,79,4.8,0,1,58,71,0
2404,8.0,1,3,1,77,4.5,1,1,71,85,0
3999,7.5,1,1,1,60,3.6,0,1,55,64,0
3742,6.6,0,1,2,68,4.1,0,0,60,65,0
9223,7.6,1,1,0,78,3.6,1,1,56,69,0
2720,8.2,0,3,2,78,4.8,1,0,61,71,1
9200,7.8,1,3,2,75,4.3,1,1,55,79,0
5151,7.4,1,1,0,66,4.4,0,0,55,70,0
2809,7.5,0,1,1,67,4.4,0,1,80,60,0
557,7.1,0,2,0,67,3.2,0,0,57,57,0
8926,8.3,2,3,2,90,4.8,1,1,76,83,1
4796,7.4,1,2,0,79,4.2,0,1,79,71,1
2470,7.6,1,3,0,68,4.2,1,1,88,82,0
3739,8.5,1,1,0,85,4.4,1,1,71,86,1
4287,8.3,0,3,0,87,4.4,1,1,71,66,1
2605,7.9,2,3,2,90,4.7,1,1,75,74,1
363,6.6,1,1,1,82,3.7,0,1,55,60,1
6925,6.5,1,1,1,63,4.5,0,0,59,69,0
1705,8.7,2,3,0,80,4.1,1,1,71,78,1
2140,6.5,1,0,0,88,4.7,1,1,74,67,1
3240,6.5,1,1,0,74,3.5,0,0,74,62,0
2384,7.7,1,1,1,70,4.3,1,1,75,70,0
7315,8.5,1,3,0,88,4.7,1,1,76,83,1
4312,6.5,1,1,0,78,4.1,1,1,75,84,0
1313,7.7,1,2,1,67,3.8,0,1,75,60,0
3931,6.8,2,3,2,82,3.9,1,0,76,81,1
6184,7.9,1,3,1,82,4.5,1,1,77,81,1
1592,7.7,1,2,0,73,4.8,0,1,59,65,0
9388,7.9,2,2,0,71,4.4,1,0,55,69,0
2163,7.8,0,1,0,61,3.8,0,0,60,71,0
2397,8.8,2,1,2,83,4.8,1,1,84,87,1
318,6.6,0,1,1,67,4.3,0,1,56,65,0
5234,8.4,2,1,0,90,4.8,1,1,63,82,0
5069,8.1,2,3,0,90,4.6,1,1,80,81,1
4037,6.8,1,1,0,68,3.1,0,0,55,68,0
3021,7.5,0,1,1,62,3.7,0,0,55,65,0
8229,8.5,1,3,2,90,4.7,1,1,76,87,1
5296,7.8,1,3,1,80,4.8,1,0,61,81,0
3973,7.7,1,2,1,81,3.6,1,1,70,63,1
5371,8.7,0,3,1,71,4.5,1,1,73,76,1
4134,7.5,1,2,1,69,3.2,0,1,55,65,0
975,7.7,1,2,1,69,4.1,0,1,78,63,0
7292,8.1,1,2,2,84,4.5,1,1,62,84,1
955,7.5,1,1,0,70,3.9,0,0,56,75,0
9307,7.8,1,3,3,77,4.5,1,1,72,79,1
5017,8.7,2,3,2,77,4.8,1,0,89,87,1
9731,7.5,1,2,0,84,4.5,0,0,55,66,0
7491,8.4,1,1,2,81,4.6,1,1,70,70,1
1641,7.5,1,1,0,81,3.8,1,1,60,64,0
1291,7.4,1,2,2,80,4.2,1,1,73,66,1
1381,8.3,2,3,2,90,4.8,1,1,78,66,1
1934,8.5,1,3,0,84,4.7,1,1,58,85,1
4676,7.7,0,2,0,70,4.0,0,1,55,66,0
893,7.9,1,1,2,74,4.8,1,0,80,79,0
7288,6.5,1,2,3,81,4.2,0,1,57,67,0
4877,7.6,2,3,2,81,4.3,1,1,86,69,1
7907,7.9,1,2,1,80,4.3,0,0,58,70,0
8195,8.1,2,3,2,77,4.5,1,1,84,68,0
9380,7.6,1,1,1,72,4.5,1,1,57,68,0
2467,7.5,1,2,0,79,4.3,0,1,58,67,0
7658,8.6,1,1,2,90,4.7,1,1,87,66,1
1914,6.5,1,1,3,87,4.2,1,1,80,82,1
2737,7.6,2,2,1,84,4.8,1,1,90,84,0
727,8.3,0,1,2,84,4.7,1,1,65,64,1
7215,7.5,1,1,3,77,4.4,0,1,55,64,0
8246,7.7,1,3,2,86,4.7,1,1,69,88,1
1797,7.2,1,1,1,68,4.0,0,0,58,66,0
3846,7.4,0,1,1,67,3.9,0,1,59,69,0
6403,7.7,0,3,0,74,4.2,1,1,74,81,1
937,8.4,2,3,3,87,4.8,0,1,72,70,1
2266,8.4,2,3,1,83,4.6,1,1,79,83,1
825,8.2,2,3,2,87,4.8,1,1,75,72,1
7275,7.6,1,1,0,64,3.4,0,0,55,59,0
1390,6.5,0,1,1,68,4.1,0,1,55,68,0
3565,8.5,1,3,0,86,4.6,1,0,90,64,1
5430,7.6,1,2,0,86,4.8,0,1,68,65,1
7828,7.5,0,2,0,67,3.1,0,0,55,70,0
5691,6.7,0,2,1,69,4.4,1,1,55,72,0
7879,8.3,1,1,0,73,3.6,0,1,74,68,0
1869,7.4,1,1,1,75,3.7,0,0,61,68,0
8203,6.5,1,2,0,67,3.9,0,0,55,67,0
7487,6.9,1,1,1,61,4.6,1,1,55,64,0
807,7.3,1,3,2,83,4.7,1,1,70,84,1
4806,7.5,2,3,2,80,4.5,1,1,77,67,0
9153,6.5,2,2,2,85,4.4,1,1,84,83,1
7512,8.2,0,1,1,64,3.9,0,1,55,82,0
8057,6.6,0,2,0,75,3.9,0,1,55,69,1
4495,7.5,2,1,0,71,3.4,1,0,84,65,0
2633,8.4,2,2,0,80,4.0,1,0,71,84,0
8901,8.3,2,3,2,88,4.8,1,1,83,86,1
8624,7.5,1,3,2,82,4.8,1,0,81,88,1
7833,7.6,1,1,2,81,3.9,0,1,62,78,0
4389,7.6,1,1,0,70,4.5,0,0,69,74,0
146,7.6,1,2,0,74,3.7,0,1,58,74,1
6468,7.0,1,3,0,84,4.8,1,1,72,84,1
2034,6.9,1,1,1,67,4.5,0,1,55,71,0
9128,8.1,1,3,1,82,4.6,1,1,78,75,1
1166,8.3,1,3,2,76,4.8,1,1,71,87,1
2051,8.1,0,3,0,84,3.3,0,0,86,65,0
3761,8.4,2,3,2,90,4.8,1,1,71,85,1
4436,8.3,1,1,1,75,3.9,1,1,55,73,1
3431,7.3,0,1,0,75,3.7,0,0,60,70,0
8191,7.6,1,2,0,67,4.2,0,1,74,75,0
8754,8.6,2,3,2,82,4.4,1,1,64,83,1
7070,7.8,1,1,1,74,3.4,1,1,65,66,0
4362,6.5,1,3,1,76,4.8,0,1,65,65,0
1772,8.4,0,3,2,90,4.3,1,1,76,88,1
3512,7.6,1,1,0,70,3.8,0,1,55,63,0
272,7.8,1,1,1,79,3.7,0,1,56,59,0
8437,6.5,1,2,1,84,3.8,0,1,81,62,0
2033,8.3,2,3,2,89,4.6,1,1,77,88,1
9665,8.4,2,3,2,90,4.8,1,1,80,85,1
3811,6.5,1,1,0,76,4.4,0,0,65,67,0
4347,8.2,2,3,0,90,4.8,1,1,78,78,1
546,7.6,2,3,2,90,4.5,1,1,75,82,1
3242,8.3,1,3,0,76,3.8,1,1,77,66,1
8503,7.5,1,1,0,78,3.8,0,0,64,66,0
9919,7.6,1,2,0,77,4.2,1,1,55,82,0
7565,8.0,2,1,2,88,4.7,1,1,62,66,1
921,7.7,1,2,1,66,3.4,0,1,60,80,0
9119,8.2,2,3,2,90,4.6,1,1,78,85,1
6641,8.3,2,3,2,88,4.4,1,1,81,86,1
7695,7.4,1,1,1,80,4.2,1,1,75,65,1
8231,8.7,2,3,2,90,4.8,1,1,90,86,1
7127,6.9,0,2,0,65,3.6,0,0,55,67,0
4279,8.2,2,3,2,90,4.8,1,1,79,88,1
2984,7.8,0,2,1,65,4.3,1,0,56,67,1
131,8.0,1,3,0,80,4.4,1,1,85,84,1
7981,8.3,0,3,0,90,4.6,1,1,81,88,1
2668,6.5,0,1,1,60,3.2,0,0,62,74,0
7139,8.2,1,2,0,90,4.3,1,0,84,80,1
3224,7.8,0,3,2,82,4.5,0,1,60,63,1
7694,8.2,2,1,2,90,4.5,1,0,66,83,0
5393,7.8,1,2,1,74,4.2,0,1,66,70,0
615,6.5,2,3,2,84,4.0,1,0,74,83,0
9903,8.3,2,3,2,90,4.8,1,1,80,84,1
1467,7.2,0,2,1,77,4.6,1,1,55,63,0
4498,7.6,1,2,0,74,4.6,0,1,59,60,0
3043,7.5,1,1,0,73,4.0,0,0,74,70,0
2420,7.6,0,2,0,68,3.9,0,1,64,61,0
5086,7.7,1,0,0,65,3.9,1,0,55,71,0
3295,8.1,2,3,2,82,4.3,0,1,55,66,0
6738,7.7,1,3,2,74,3.6,1,1,78,64,0
1501,7.4,2,2,2,90,4.1,1,0,81,85,1
1522,7.4,1,1,1,71,4.1,0,1,55,66,0
9118,8.0,1,2,1,80,4.3,1,1,74,88,0
4233,8.2,1,3,2,90,4.4,1,1,72,87,1
7687,8.2,1,1,0,71,4.4,1,1,77,68,0
4431,8.5,2,3,2,90,4.6,1,1,79,81,1
391,7.6,1,1,0,76,4.3,0,1,66,69,0
9859,7.5,1,3,2,90,4.8,1,1,74,85,0
7125,7.6,1,3,0,79,4.5,0,0,73,65,0
5914,7.4,1,1,1,80,4.7,1,1,68,70,0
8593,6.5,2,3,2,80,4.8,1,1,78,82,0
4807,7.8,1,3,2,88,4.6,1,0,76,81,1
8955,8.6,2,3,2,90,4.7,1,1,83,88,1
8239,7.4,1,1,1,72,4.0,0,0,55,69,0
8045,6.9,1,1,0,75,4.1,1,1,55,76,0
9783,7.5,1,1,0,81,4.7,1,1,57,64,1
3994,8.4,1,2,1,81,3.8,1,1,72,65,1
9552,8.5,1,3,2,87,3.7,1,1,69,83,1
6610,7.0,1,1,0,69,4.1,0,0,65,57,0
5320,8.2,2,2,2,88,4.2,1,1,80,86,0
7120,7.5,1,1,0,65,3.3,1,1,55,64,0
2422,7.5,1,1,0,67,4.2,0,0,57,60,0
5605,8.4,2,3,2,88,4.5,1,1,90,79,1
1751,7.8,1,1,0,73,3.9,0,1,55,67,1
9016,8.4,2,3,2,89,4.5,1,1,78,82,1
9719,7.6,1,1,0,79,4.2,0,1,79,85,0
339,8.4,2,3,2,87,4.8,1,1,78,88,1
8408,8.2,1,3,2,88,4.8,1,1,85,80,1
1342,7.4,0,3,2,80,4.4,1,1,79,67,0
9545,8.4,2,3,1,84,4.2,1,1,78,83,0
7983,6.5,1,2,0,85,4.7,0,1,55,59,1
3641,7.5,1,1,0,71,4.1,1,1,55,70,0
330,7.7,1,1,0,80,4.0,0,1,55,66,0
8829,8.2,2,3,2,85,4.8,1,1,73,85,1
3005,8.7,2,3,2,90,4.8,1,1,89,86,1
6961,8.3,2,3,2,90,4.7,1,1,82,83,1
4091,7.4,0,2,1,65,4.4,0,0,61,70,0
2323,7.5,0,1,1,71,4.4,1,1,79,74,0
6668,6.6,1,2,0,77,4.4,0,1,58,71,0
7010,6.5,0,1,2,71,3.2,0,0,58,61,0
4198,6.7,0,1,1,72,4.5,0,1,55,72,1
3550,8.5,1,3,2,82,4.8,1,1,76,82,1
8364,8.5,2,3,0,90,4.8,0,1,76,80,1
4204,8.2,1,3,1,80,3.9,1,1,78,85,1
9311,8.3,2,3,0,72,3.6,0,1,72,85,0
8937,7.7,0,2,0,85,4.0,0,1,55,64,1
6186,7.6,1,3,0,70,3.9,1,1,85,67,0
1640,9.0,0,2,2,86,4.5,1,1,78,86,1
61,7.7,2,2,0,86,4.0,1,1,79,64,0
1241,8.2,1,3,2,90,4.4,1,1,85,84,1
5761,8.5,2,3,2,79,4.8,0,0,72,69,0
5137,6.5,0,1,0,88,4.3,1,1,76,88,1
2344,7.5,1,2,0,65,3.5,0,0,55,63,0
2121,7.5,1,2,0,67,4.4,1,0,66,84,0
1525,8.2,0,1,2,90,4.7,0,1,73,68,1
7618,7.7,1,2,0,81,4.4,0,1,75,83,0
154,8.1,2,3,3,90,4.8,1,1,80,83,1
482,7.1,1,2,0,80,4.3,1,1,69,65,0
6123,7.4,1,1,1,78,4.8,1,1,72,61,0
7675,7.7,1,3,2,88,4.5,1,1,79,70,0
7102,7.8,0,3,3,71,4.8,1,1,72,66,1
1763,8.1,0,3,0,81,4.5,0,1,77,67,1
7716,7.6,0,2,0,84,4.4,0,1,55,69,0
9082,8.3,2,2,2,80,4.5,1,1,68,79,1
7480,7.5,1,1,0,81,3.6,0,1,56,71,0
6213,7.7,1,3,0,89,4.6,1,1,80,83,1
4854,8.4,1,3,2,90,4.8,1,1,77,79,1
2712,8.5,2,3,2,90,4.7,1,1,80,84,1
6767,8.6,1,3,2,83,4.8,1,1,77,77,1
4151,8.2,2,3,2,83,4.3,1,1,85,81,1
1334,7.5,0,1,0,80,4.5,0,0,58,67,0
8379,8.6,2,3,2,90,4.8,1,1,80,85,0
9390,6.6,1,1,1,72,3.9,0,0,81,61,0
9708,8.4,2,3,2,90,4.3,1,0,83,87,0
9122,8.4,2,3,1,84,4.5,1,1,83,79,1
3851,8.5,2,3,2,86,4.8,1,1,83,81,1
8341,7.5,0,1,0,63,3.6,1,0,71,70,0
4125,8.2,2,1,1,88,4.4,1,1,74,88,0
8964,7.7,2,2,2,75,4.2,0,1,71,83,0
4789,8.6,2,1,3,80,4.5,1,1,83,81,1
2867,7.7,1,3,1,76,4.0,0,0,65,61,0
1387,7.9,1,1,0,61,4.4,1,1,55,67,0
5942,7.7,1,2,2,82,4.8,0,1,82,76,1
3068,6.9,1,2,1,68,3.8,1,1,70,66,0
9059,8.3,1,1,0,70,4.6,1,1,79,84,0
3630,8.2,1,3,2,90,4.8,1,1,88,85,1
9456,8.2,1,3,2,90,4.8,1,1,66,88,1
8950,7.4,0,2,0,75,4.4,0,1,57,67,0
3029,8.7,1,3,2,72,4.8,1,1,84,72,1
2970,7.8,2,3,2,90,4.8,1,1,88,80,1
8647,7.3,0,1,1,69,4.6,0,1,68,64,0
6137,7.5,1,2,1,68,4.0,0,0,64,68,0
8802,6.9,1,3,2,80,4.6,1,1,73,83,1
4264,7.7,0,1,1,77,4.3,0,1,60,72,0
646,7.4,1,2,1,79,4.7,1,1,59,67,0
9654,8.5,1,0,2,70,4.2,1,0,63,67,0
2075,6.5,0,1,0,81,4.1,0,1,64,65,0
342,7.2,0,2,1,66,3.9,0,0,67,69,0
8042,8.4,0,1,2,89,4.8,1,1,62,87,1
1623,7.8,1,2,1,77,4.5,1,1,74,87,1
7142,8.1,2,3,2,90,4.5,1,1,81,84,1
5797,7.0,1,3,2,85,4.3,0,1,74,72,1
7185,7.6,0,1,1,77,4.6,0,1,55,68,0
8233,6.7,0,1,1,78,4.3,0,0,60,66,0
5476,6.5,1,1,0,77,4.2,0,1,55,74,0
9253,6.5,1,2,0,69,4.7,0,1,80,69,0
75,7.4,2,1,0,75,4.2,0,1,65,84,0
8634,8.4,2,3,2,90,4.6,1,1,74,88,1
9230,8.1,2,1,1,87,3.8,0,1,55,63,0
2052,7.6,0,1,1,75,4.2,0,1,55,63,0
2542,8.4,1,2,2,72,4.6,1,1,70,67,0
1302,7.3,1,2,1,61,4.5,0,1,55,84,0
5878,7.8,1,2,0,78,3.7,1,1,86,64,1
7369,8.0,2,3,0,88,4.5,1,0,77,84,0
1305,8.6,1,3,2,79,4.5,1,1,68,82,1
8429,6.9,1,1,1,64,4.6,0,0,55,61,0
9095,8.3,0,3,2,90,4.7,1,1,85,88,1
2600,7.3,1,1,0,68,4.3,0,0,55,72,0
2574,7.4,1,1,3,74,4.1,0,1,61,63,0
3187,7.9,1,2,1,77,4.3,0,0,55,63,1
2769,6.5,0,2,2,77,4.6,0,1,72,83,0
4832,7.7,1,1,0,76,4.1,0,1,55,64,0
4224,7.4,1,1,0,75,4.3,0,1,62,66,0
9650,7.4,1,2,1,77,3.6,0,0,55,68,0
2107,7.3,0,1,1,66,4.7,0,0,59,66,0
2680,7.2,1,1,1,66,3.8,1,0,67,67,0
1388,8.0,2,2,2,90,4.8,1,1,90,84,1
8932,7.4,0,2,2,83,4.5,1,1,82,71,0
9660,7.9,2,3,2,90,4.8,1,1,84,88,1
7084,7.7,0,3,0,90,4.8,1,1,76,80,0
1280,7.7,0,1,0,63,4.0,1,0,67,63,1
805,8.2,1,3,2,71,4.8,1,1,73,70,0
1556,7.8,2,3,1,79,4.6,0,0,55,68,0
9487,7.5,2,1,0,84,3.8,0,0,61,63,1
4567,7.6,1,1,0,81,3.3,1,1,57,65,0
9670,7.7,1,3,2,74,4.2,1,1,55,84,0
4842,8.0,1,3,0,90,4.4,1,1,77,87,1
3595,7.7,0,1,0,77,4.1,0,1,77,71,1
6036,6.5,0,1,0,62,4.1,0,0,75,60,0
6853,7.6,1,1,1,72,4.5,0,0,55,66,0
8706,6.6,1,1,1,68,3.5,0,0,64,73,1
4178,7.4,0,3,2,90,4.7,1,1,68,71,1
1309,8.2,2,2,0,85,4.1,0,1,84,84,1
3453,6.7,0,2,1,73,4.2,0,1,63,62,0
3696,7.3,1,3,1,78,4.5,1,1,79,78,0
4243,7.8,0,3,0,83,4.4,1,1,77,83,0
2199,8.3,0,3,0,82,4.5,1,1,73,81,1
4426,6.5,1,2,0,76,4.1,1,1,81,83,1
6151,8.2,0,3,2,84,4.8,1,1,56,74,1
944,8.3,1,2,2,71,4.5,1,1,56,67,1
823,8.4,2,3,2,90,4.5,1,1,85,86,1
5006,6.7,1,1,1,77,3.4,0,1,59,72,0
6613,8.1,1,3,0,90,4.5,0,1,59,83,0
8357,8.6,2,2,1,90,4.6,1,1,81,80,1
5620,7.9,1,2,2,84,4.6,0,1,67,64,0
4548,6.7,1,2,1,80,4.5,0,1,59,62,0
2539,8.4,2,3,2,90,4.8,1,1,69,63,1
5208,8.6,1,1,2,73,3.8,1,0,64,64,0
9515,8.2,1,1,2,74,4.5,1,0,82,69,1
9010,8.3,1,3,0,90,4.8,1,1,81,86,1
3055,8.4,2,2,2,78,4.1,0,1,83,80,1
3676,7.5,1,2,0,86,4.8,1,1,55,71,0
7777,8.1,1,3,2,87,4.5,1,1,81,88,1
7219,7.7,1,3,2,90,4.8,1,1,77,81,1
6723,8.5,2,3,2,89,4.8,1,1,78,82,1
3301,6.5,0,1,1,74,4.1,0,0,55,64,0
3311,8.5,0,3,2,90,4.7,1,1,70,86,1
7222,8.3,2,3,0,83,4.8,1,1,84,79,1
8520,6.5,1,1,0,73,4.1,0,1,55,66,0
5955,7.4,1,1,0,85,4.7,1,1,70,72,0
833,8.0,1,2,0,87,4.4,1,1,87,82,1
3463,8.5,2,3,2,90,4.8,1,1,77,88,1
7644,7.6,1,2,2,76,4.5,1,1,80,85,1
55,6.5,0,2,1,72,4.5,0,0,57,69,0
3452,7.0,0,1,1,67,4.1,0,1,69,81,0
6306,8.2,2,3,2,90,4.8,1,1,89,82,1
1482,8.0,2,3,2,90,4.8,1,1,79,78,1
4874,8.3,1,3,2,90,4.5,0,1,77,81,0
8039,8.4,0,1,2,74,4.2,1,1,55,68,0
3336,7.6,1,1,1,70,4.4,1,1,78,63,0
6017,8.5,2,3,2,88,4.8,1,1,75,85,1
4927,8.6,2,3,2,90,4.8,1,1,73,88,1
5798,8.2,1,2,2,84,4.5,1,1,68,63,1
9832,8.0,1,2,2,77,4.7,1,1,68,85,1
5084,7.0,0,1,0,75,3.8,1,0,59,72,0
6646,8.2,2,3,0,83,4.3,1,1,84,87,1
5491,8.1,0,1,0,83,4.3,1,1,68,71,1
769,8.0,2,3,2,90,4.8,1,1,87,88,1
2066,7.7,1,2,1,69,4.5,0,1,55,61,0
9501,7.6,2,3,2,82,4.8,1,1,80,80,1
7312,8.5,2,3,2,90,4.8,1,1,83,88,1
8478,7.2,0,2,0,82,4.8,0,1,55,66,0
4525,8.4,0,2,2,80,4.1,1,1,75,63,1
2718,8.4,0,3,0,86,4.6,1,1,90,83,1
2080,7.3,1,1,0,74,4.5,0,0,67,65,0
8915,7.6,1,1,1,75,3.6,0,1,59,62,0
952,6.7,1,2,1,78,4.4,0,0,60,88,0
8059,8.4,2,3,2,90,4.8,1,1,79,84,1
2483,7.6,1,2,2,76,4.5,1,1,76,81,0
1760,8.1,2,3,2,82,4.5,1,1,79,87,0
4423,7.9,1,2,1,77,4.4,1,0,83,64,0
6705,8.2,1,1,1,64,3.7,0,0,59,66,0
5183,8.4,2,3,2,90,4.8,1,1,86,84,1
8534,6.5,1,1,1,66,3.7,0,1,56,57,0
